SIRUTA,DENLOC,CODP,JUD,SIRSUP,TIP,NIV,MED,REGIUNE,FSJ,FSL
32553,NĂSĂUD,425200,6,32544,17,3,1,6,6,0630487202695
32562,LIVIU REBREANU,425201,6,32544,18,3,1,6,6,0630487602667
32571,LUŞCA,425202,6,32544,18,3,1,6,6,0630487602673
32599,ORAŞ SÂNGEORZ-BĂI,0,6,65,2,2,1,6,6,0630488000000
32606,SÂNGEORZ-BĂI,425300,6,32599,17,3,1,6,6,0630488202740
32615,CORMAIA,425301,6,32599,18,3,1,6,6,0630488602611
32624,VALEA BORCUTULUI,425302,6,32599,18,3,1,6,6,0630488602789
32633,BISTRIŢA BÂRGĂULUI,0,6,65,3,2,3,6,6,0650453000000
32642,BISTRIŢA BÂRGĂULUI,427005,6,32633,22,3,3,6,6,0650453302572
32651,COLIBIŢA,427007,6,32633,23,3,3,6,6,0650453702609
32660,BRANIŞTEA,0,6,65,3,2,3,6,6,0650454000000
32679,BRANIŞTEA,427010,6,32660,22,3,3,6,6,0650454302577
32688,CIREŞOAIA,427011,6,32660,23,3,3,6,6,0650454702605
32697,MĂLUŢ,427012,6,32660,23,3,3,6,6,0650454702680
32704,BUDACU DE JOS,0,6,65,3,2,3,6,6,0650455000000
32713,BUDACU DE JOS,427015,6,32704,22,3,3,6,6,0650455302581
32722,BUDUŞ,427016,6,32704,23,3,3,6,6,0650455702586
32731,JELNA,427017,6,32704,23,3,3,6,6,0650455702659
32740,MONARIU,427018,6,32704,23,3,3,6,6,0650455702691
32759,SIMIONEŞTI,427019,6,32704,23,3,3,6,6,0650455702750
32768,BUDEŞTI,0,6,65,3,2,3,6,6,0650456000000
32777,BUDEŞTI,427020,6,32768,22,3,3,6,6,0650456302583
32786,BUDEŞTI-FÂNAŢE,427021,6,32768,23,3,3,6,6,0650456702584
32795,ŢAGU,427022,6,32768,23,3,3,6,6,0650456702781
32802,ŢĂGŞORU,427023,6,32768,23,3,3,6,6,0650456702782
32811,CĂIANU MIC,0,6,65,3,2,3,6,6,0650457000000
32820,CĂIANU MIC,427025,6,32811,22,3,3,6,6,0650457302591
32839,CĂIANU MARE,427026,6,32811,23,3,3,6,6,0650457702590
32848,CICEU-POIENI,427027,6,32811,23,3,3,6,6,0650457702602
32857,DOBRIC,427028,6,32811,23,3,3,6,6,0650457702622
32884,CETATE,0,6,65,3,2,3,6,6,0650458000000
32893,SATU NOU,427042,6,32884,22,3,3,6,6,0650458302735
32928,ORHEIU BISTRIŢEI,427038,6,32884,23,3,3,6,6,0650458702704
32937,PETRIŞ,427039,6,32884,23,3,3,6,6,0650458702709
33015,CHIOCHIŞ,0,6,65,3,2,3,6,6,0650459000000
33024,CHIOCHIŞ,427045,6,33015,22,3,3,6,6,0650459302596
33033,APATIU,427046,6,33015,23,3,3,6,6,0650459702560
33042,BOZIEŞ,427047,6,33015,23,3,3,6,6,0650459702576
33051,BUZA CĂTUN,427048,6,33015,23,3,3,6,6,0650459702588
33060,CHEŢIU,427049,6,33015,23,3,3,6,6,0650459702594
33079,JIMBOR,427051,6,33015,23,3,3,6,6,0650459702660
33088,MANIC,427052,6,33015,23,3,3,6,6,0650459702676
33097,SÂNNICOARĂ,427053,6,33015,23,3,3,6,6,0650459702744
33104,STRUGURENI,427054,6,33015,23,3,3,6,6,0650459702755
33113,ŢENTEA,427056,6,33015,23,3,3,6,6,0650459702783
33122,CHIUZA,0,6,65,3,2,3,6,6,0650460000000
33131,CHIUZA,427060,6,33122,22,3,3,6,6,0650460302598
33140,MIREŞ,427061,6,33122,23,3,3,6,6,0650460702686
33159,PIATRA,427062,6,33122,23,3,3,6,6,0650460702710
33168,SĂSARM,427063,6,33122,23,3,3,6,6,0650460702739
32955,CICEU-GIURGEŞTI,0,6,65,3,2,3,6,6,0650461000000
32964,CICEU-GIURGEŞTI,427065,6,32955,22,3,3,6,6,0650461302600
32982,DUMBRĂVENI,427067,6,32955,23,3,3,6,6,0650461702629
179953,CICEU-MIHĂIEŞTI,0,6,65,3,2,3,6,6,0650462000000
34217,CICEU-MIHĂIEŞTI,427218,6,179953,22,3,3,6,6,0650462302601
34208,CICEU-CORABIA,427217,6,179953,23,3,3,6,6,0650462702599
34226,LELEŞTI,427219,6,179953,23,3,3,6,6,0650462702664
33177,COŞBUC,0,6,65,3,2,3,6,6,0650463000000
33186,COŞBUC,427070,6,33177,22,3,3,6,6,0650463302613
33202,DUMITRA,0,6,65,3,2,3,6,6,0650464000000
33211,DUMITRA,427075,6,33202,22,3,3,6,6,0650464302631
33220,CEPARI,427076,6,33202,23,3,3,6,6,0650464702593
33239,TĂRPIU,427077,6,33202,23,3,3,6,6,0650464702772
179686,DUMITRIŢA,0,6,65,3,2,3,6,6,0650465000000
32919,DUMITRIŢA,427037,6,179686,22,3,3,6,6,0650465302632
32900,BUDACU DE SUS,427036,6,179686,23,3,3,6,6,0650465702582
32946,RAGLA,427041,6,179686,23,3,3,6,6,0650465702722
33248,FELDRU,0,6,65,3,2,3,6,6,0650466000000
33257,FELDRU,427080,6,33248,22,3,3,6,6,0650466302639
33266,NEPOS,427081,6,33248,23,3,3,6,6,0650466702697
33275,GALAŢII BISTRIŢEI,0,6,65,3,2,3,6,6,0650467000000
33284,GALAŢII BISTRIŢEI,427085,6,33275,22,3,3,6,6,0650467302644
33293,ALBEŞTII BISTRIŢEI,427086,6,33275,23,3,3,6,6,0650467702557
33300,DIPŞA,427087,6,33275,23,3,3,6,6,0650467702621
33319,HERINA,427088,6,33275,23,3,3,6,6,0650467702652
33328,TONCIU,427089,6,33275,23,3,3,6,6,0650467702779
33337,ILVA MARE,0,6,65,3,2,3,6,6,0650468000000
33346,ILVA MARE,427090,6,33337,22,3,3,6,6,0650468302655
33355,IVĂNEASA,427091,6,33337,23,3,3,6,6,0650468702657
33364,ILVA MICA,0,6,65,3,2,3,6,6,0650469000000
33373,ILVA MICA,427095,6,33364,22,3,3,6,6,0650469302656
33382,JOSENII BÂRGĂULUI,0,6,65,3,2,3,6,6,0650470000000
33391,JOSENII BÂRGĂULUI,427100,6,33382,22,3,3,6,6,0650470302661
33408,MIJLOCENII BÂRGĂULUI,427101,6,33382,23,3,3,6,6,0650470702683
33417,RUSU BÂRGĂULUI,427102,6,33382,23,3,3,6,6,0650470702730
33426,STRÂMBA,427103,6,33382,23,3,3,6,6,0650470702754
33435,LECHINŢA,0,6,65,3,2,3,6,6,0650471000000
33444,LECHINŢA,427105,6,33435,22,3,3,6,6,0650471302663
33453,BUNGARD,427106,6,33435,23,3,3,6,6,0650471702587
33462,CHIRALEŞ,427107,6,33435,23,3,3,6,6,0650471702597
33471,SÂNGEORZU NOU,427108,6,33435,23,3,3,6,6,0650471702741
33480,SÂNIACOB,427109,6,33435,23,3,3,6,6,0650471702742
33499,ŢIGĂU,427111,6,33435,23,3,3,6,6,0650471702784
33505,VERMEŞ,427112,6,33435,23,3,3,6,6,0650471702795
33514,LEŞU,0,6,65,3,2,3,6,6,0650472000000
33523,LEŞU,427115,6,33514,22,3,3,6,6,0650472302665
33532,LUNCA LEŞULUI,427116,6,33514,23,3,3,6,6,0650472702671
33541,LIVEZILE,0,6,65,3,2,3,6,6,0650473000000
33550,LIVEZILE,427120,6,33541,22,3,3,6,6,0650473302666
33569,CUŞMA,427121,6,33541,23,3,3,6,6,0650473702618
33578,DOROLEA,427122,6,33541,23,3,3,6,6,0650473702625
33587,DUMBRAVA,427123,6,33541,23,3,3,6,6,0650473702628
33596,VALEA POENII,427124,6,33541,23,3,3,6,6,0650473702793
33603,LUNCA ILVEI,0,6,65,3,2,3,6,6,0650474000000
33612,LUNCA ILVEI,427125,6,33603,22,3,3,6,6,0650474302670
33621,MAIERU,0,6,65,3,2,3,6,6,0650475000000
33630,MAIERU,427130,6,33621,22,3,3,6,6,0650475302674
33649,ANIEŞ,427131,6,33621,23,3,3,6,6,0650475702559
33658,MATEI,0,6,65,3,2,3,6,6,0650476000000
33667,MATEI,427135,6,33658,22,3,3,6,6,0650476302677
33676,BIDIU,427136,6,33658,23,3,3,6,6,0650476702570
33685,CORVINEŞTI,427137,6,33658,23,3,3,6,6,0650476702612
33694,ENCIU,427138,6,33658,23,3,3,6,6,0650476702634
33701,FÂNTÂNELE,427139,6,33658,23,3,3,6,6,0650476702637
33710,MORUŢ,427141,6,33658,23,3,3,6,6,0650476702693
33729,MĂGURA ILVEI,0,6,65,3,2,3,6,6,0650477000000
33738,MĂGURA ILVEI,427145,6,33729,22,3,3,6,6,0650477302678
33747,ARŞIŢA,427146,6,33729,23,3,3,6,6,0650477702564
33765,MĂRIŞELU,0,6,65,3,2,3,6,6,0650478000000
33774,MĂRIŞELU,427150,6,33765,22,3,3,6,6,0650478302681
33783,BÂRLA,427151,6,33765,23,3,3,6,6,0650478702566
33792,DOMNEŞTI,427152,6,33765,23,3,3,6,6,0650478702624
33809,JEICA,427153,6,33765,23,3,3,6,6,0650478702658
33818,MĂGURELE,427154,6,33765,23,3,3,6,6,0650478702679
33827,NEŢENI,427156,6,33765,23,3,3,6,6,0650478702698
33836,SÂNTIOANA,427157,6,33765,23,3,3,6,6,0650478702745
33845,MICEŞTII DE CÂMPIE,0,6,65,3,2,3,6,6,0650479000000
33854,MICEŞTII DE CÂMPIE,427160,6,33845,22,3,3,6,6,0650479302682
33863,FÂNTÂNIŢA,427161,6,33845,23,3,3,6,6,0650479702638
33872,VISUIA,427162,6,33845,23,3,3,6,6,0650479702798
33881,MILAŞ,0,6,65,3,2,3,6,6,0650480000000
33890,MILAŞ,427165,6,33881,22,3,3,6,6,0650480302684
33907,COMLOD,427166,6,33881,23,3,3,6,6,0650480702610
33916,DUPA DEAL,427167,6,33881,23,3,3,6,6,0650480702633
33925,GHEMEŞ,427168,6,33881,23,3,3,6,6,0650480702647
33934,HIREAN,427169,6,33881,23,3,3,6,6,0650480702653
33943,OROSFAIA,427171,6,33881,23,3,3,6,6,0650480702705
33952,MONOR,0,6,65,3,2,3,6,6,0650481000000
33961,MONOR,427175,6,33952,22,3,3,6,6,0650481302692
33970,GLEDIN,427176,6,33952,23,3,3,6,6,0650481702649
179659,NEGRILEŞTI,0,6,65,3,2,3,6,6,0650483000000
32991,NEGRILEŞTI,427068,6,179659,22,3,3,6,6,0650483302696
32973,BREAZA,427066,6,179659,23,3,3,6,6,0650483702579
33006,PURCĂRETE,427069,6,179659,23,3,3,6,6,0650483702721
33989,NIMIGEA,0,6,65,3,2,3,6,6,0650484000000
33998,NIMIGEA DE JOS,427190,6,33989,22,3,3,6,6,0650484302699
34002,FLOREŞTI,427181,6,33989,23,3,3,6,6,0650484702643
34011,MINTIU,427182,6,33989,23,3,3,6,6,0650484702685
34020,MITITEI,427183,6,33989,23,3,3,6,6,0650484702687
34039,MOCOD,427184,6,33989,23,3,3,6,6,0650484702688
34048,MOGOŞENI,427186,6,33989,23,3,3,6,6,0650484702689
34057,NIMIGEA DE SUS,427187,6,33989,23,3,3,6,6,0650484702700
34066,TĂURE,427188,6,33989,23,3,3,6,6,0650484702773
34075,NUŞENI,0,6,65,3,2,3,6,6,0650485000000
34084,NUŞENI,427200,6,34075,22,3,3,6,6,0650485302701
34093,BEUDIU,427201,6,34075,23,3,3,6,6,0650485702568
34100,DUMBRAVA,427202,6,34075,23,3,3,6,6,0650485702627
34119,FELEAC,427203,6,34075,23,3,3,6,6,0650485702640
34128,MALIN,427204,6,34075,23,3,3,6,6,0650485702675
34137,RUSU DE SUS,427206,6,34075,23,3,3,6,6,0650485702732
34146,VIŢA,427207,6,34075,23,3,3,6,6,0650485702799
34155,PARVA,0,6,65,3,2,3,6,6,0650489000000
34164,PARVA,427210,6,34155,22,3,3,6,6,0650489302706
34173,PETRU RAREŞ,0,6,65,3,2,3,6,6,0650490000000
34182,RETEAG,427220,6,34173,22,3,3,6,6,0650490302726
34191,BAŢA,427216,6,34173,23,3,3,6,6,0650490702565
179720,POIANA ILVEI,0,6,65,3,2,3,6,6,0650491000000
33756,POIANA ILVEI,427147,6,179720,22,3,3,6,6,0650491302716
34235,PRUNDU BÂRGĂULUI,0,6,65,3,2,3,6,6,0650492000000
34244,PRUNDU BÂRGĂULUI,427230,6,34235,22,3,3,6,6,0650492302720
34253,SUSENII BÂRGĂULUI,427231,6,34235,23,3,3,6,6,0650492702758
34262,REBRA,0,6,65,3,2,3,6,6,0650493000000
34271,REBRA,427235,6,34262,22,3,3,6,6,0650493302724
34280,REBRIŞOARA,0,6,65,3,2,3,6,6,0650494000000
34299,REBRIŞOARA,427240,6,34280,22,3,3,6,6,0650494302725
34306,GERSA I,427241,6,34280,23,3,3,6,6,0650494702645
34315,GERSA II,427242,6,34280,23,3,3,6,6,0650494702646
34324,PODEREI,427243,6,34280,23,3,3,6,6,0650494702714
34333,RODNA,0,6,65,3,2,3,6,6,0650495000000
34342,RODNA,427245,6,34333,22,3,3,6,6,0650495302727
34351,VALEA VINULUI,427246,6,34333,23,3,3,6,6,0650495702794
34360,ROMULI,0,6,65,3,2,3,6,6,0650496000000
34379,ROMULI,427250,6,34360,22,3,3,6,6,0650496302728
34388,DEALU ŞTEFĂNIŢEI,427251,6,34360,23,3,3,6,6,0650496702619
179944,RUNCU SALVEI,0,6,65,3,2,3,6,6,0650497000000
34413,RUNCU SALVEI,427256,6,179944,22,3,3,6,6,0650497302729
34397,SALVA,0,6,65,3,2,3,6,6,0650498000000
34404,SALVA,427255,6,34397,22,3,3,6,6,0650498302734
34477,SÂNMIHAIU DE CÂMPIE,0,6,65,3,2,3,6,6,0650499000000
34486,SÂNMIHAIU DE CÂMPIE,427260,6,34477,22,3,3,6,6,0650499302743
34495,BRĂTENI,427261,6,34477,23,3,3,6,6,0650499702578
34501,LA CURTE,427262,6,34477,23,3,3,6,6,0650499702662
34510,SĂLCUŢA,427263,6,34477,23,3,3,6,6,0650499702736
34529,STUPINI,427264,6,34477,23,3,3,6,6,0650499702756
34538,ZORENI,427266,6,34477,23,3,3,6,6,0650499702801
34422,SILIVAŞU DE CÂMPIE,0,6,65,3,2,3,6,6,0650500000000
34431,SILIVAŞU DE CÂMPIE,427270,6,34422,22,3,3,6,6,0650500302749
34440,DRAGA,427271,6,34422,23,3,3,6,6,0650500702626
34459,FÂNAŢELE SILIVAŞULUI,427272,6,34422,23,3,3,6,6,0650500702636
34468,PORUMBENII,427273,6,34422,23,3,3,6,6,0650500702718
34547,SPERMEZEU,0,6,65,3,2,3,6,6,0650501000000
34556,SPERMEZEU,427275,6,34547,22,3,3,6,6,0650501302753
32866,DOBRICEL,427029,6,34547,23,3,3,6,6,0650501702623
32875,DUMBRĂVIŢA,427031,6,34547,23,3,3,6,6,0650501702630
34565,HĂLMĂSĂU,427276,6,34547,23,3,3,6,6,0650501702650
34574,LUNCA BORLESEI,427277,6,34547,23,3,3,6,6,0650501702669
34583,PĂLTINEASA,427278,6,34547,23,3,3,6,6,0650501702707
34592,SITA,427279,6,34547,23,3,3,6,6,0650501702751
34609,ŞESURI SPERMEZEU-VALE,427281,6,34547,23,3,3,6,6,0650501702761
34618,ŞANŢ,0,6,65,3,2,3,6,6,0650502000000
34627,ŞANŢ,427285,6,34618,22,3,3,6,6,0650502302759
34636,VALEA MARE,427286,6,34618,23,3,3,6,6,0650502702790
34645,ŞIEU,0,6,65,3,2,3,6,6,0650503000000
34654,ŞIEU,427290,6,34645,22,3,3,6,6,0650503302762
34663,ARDAN,427291,6,34645,23,3,3,6,6,0650503702563
34672,POSMUŞ,427292,6,34645,23,3,3,6,6,0650503702719
34681,ŞOIMUŞ,427293,6,34645,23,3,3,6,6,0650503702770
34690,ŞIEU-MĂGHERUŞ,0,6,65,3,2,3,6,6,0650504000000
34707,ŞIEU-MĂGHERUŞ,427295,6,34690,22,3,3,6,6,0650504302763
34716,ARCALIA,427296,6,34690,23,3,3,6,6,0650504702561
34725,CHINTELNIC,427297,6,34690,23,3,3,6,6,0650504702595
34734,CRAINIMĂT,427298,6,34690,23,3,3,6,6,0650504702615
34743,PODIREI,427299,6,34690,23,3,3,6,6,0650504702715
34752,SĂRĂŢEL,427301,6,34690,23,3,3,6,6,0650504702738
34761,VALEA MĂGHERUŞULUI,427302,6,34690,23,3,3,6,6,0650504702792
34770,ŞIEU-ODORHEI,0,6,65,3,2,3,6,6,0650505000000
34789,ŞIEU-ODORHEI,427305,6,34770,22,3,3,6,6,0650505302764
34798,AGRIŞU DE JOS,427306,6,34770,23,3,3,6,6,0650505702555
34805,AGRIŞU DE SUS,427307,6,34770,23,3,3,6,6,0650505702556
34814,BRETEA,427308,6,34770,23,3,3,6,6,0650505702580
34823,COASTA,427309,6,34770,23,3,3,6,6,0650505702606
34832,CRISTUR-ŞIEU,427311,6,34770,23,3,3,6,6,0650505702617
34841,ŞIRIOARA,427312,6,34770,23,3,3,6,6,0650505702769
34850,ŞIEUŢ,0,6,65,3,2,3,6,6,0650506000000
34869,ŞIEUŢ,427315,6,34850,22,3,3,6,6,0650506302766
34878,LUNCA,427316,6,34850,23,3,3,6,6,0650506702668
34887,RUŞTIOR,427317,6,34850,23,3,3,6,6,0650506702733
34896,SEBIŞ,427318,6,34850,23,3,3,6,6,0650506702747
34903,ŞINTEREAG,0,6,65,3,2,3,6,6,0650507000000
34912,ŞINTEREAG,427320,6,34903,22,3,3,6,6,0650507302767
34921,BLĂJENII DE JOS,427321,6,34903,23,3,3,6,6,0650507702573
34930,BLĂJENII DE SUS,427322,6,34903,23,3,3,6,6,0650507702574
34949,CAILA,427323,6,34903,23,3,3,6,6,0650507702589
34958,COCIU,427324,6,34903,23,3,3,6,6,0650507702607
34967,ŞIEU-SFÂNTU,427326,6,34903,23,3,3,6,6,0650507702765
34976,ŞINTEREAG-GARĂ,427327,6,34903,23,3,3,6,6,0650507702768
35152,TÂRLIŞUA,0,6,65,3,2,3,6,6,0650508000000
35161,TÂRLIŞUA,427330,6,35152,22,3,3,6,6,0650508302774
35170,AGRIEŞ,427331,6,35152,23,3,3,6,6,0650508702553
35189,AGRIEŞEL,427332,6,35152,23,3,3,6,6,0650508702554
35198,BORLEASA,427333,6,35152,23,3,3,6,6,0650508702575
35205,CIREAŞI,427334,6,35152,23,3,3,6,6,0650508702604
35214,LUNCA SĂTEASCA,427336,6,35152,23,3,3,6,6,0650508702672
35223,MOLIŞET,427337,6,35152,23,3,3,6,6,0650508702690
35232,OARZINA,427338,6,35152,23,3,3,6,6,0650508702702
35241,RĂCĂTEŞU,427339,6,35152,23,3,3,6,6,0650508702723
35250,ŞENDROAIA,427341,6,35152,23,3,3,6,6,0650508702760
34985,TEACA,0,6,65,3,2,3,6,6,0650509000000
34994,TEACA,427345,6,34985,22,3,3,6,6,0650509302775
35009,ARCHIUD,427346,6,34985,23,3,3,6,6,0650509702562
35018,BUDURLENI,427347,6,34985,23,3,3,6,6,0650509702585
35027,OCNIŢA,427348,6,34985,23,3,3,6,6,0650509702703
35036,PINTICU,427349,6,34985,23,3,3,6,6,0650509702712
35045,VIILE TECII,427351,6,34985,23,3,3,6,6,0650509702796
35054,TELCIU,0,6,65,3,2,3,6,6,0650510000000
35063,TELCIU,427355,6,35054,22,3,3,6,6,0650510302777
33195,BICHIGIU,427071,6,35054,23,3,3,6,6,0650510702569
35072,FIAD,427356,6,35054,23,3,3,6,6,0650510702641
35081,TELCIŞOR,427357,6,35054,23,3,3,6,6,0650510702776
35090,TIHA BÂRGĂULUI,0,6,65,3,2,3,6,6,0650511000000
35107,TIHA BÂRGĂULUI,427360,6,35090,22,3,3,6,6,0650511302778
35116,CIOSA,427361,6,35090,23,3,3,6,6,0650511702603
35125,MUREŞENII BÂRGĂULUI,427362,6,35090,23,3,3,6,6,0650511702694
35134,PIATRA FÂNTÂNELE,427363,6,35090,23,3,3,6,6,0650511702711
35143,TUREAC,427364,6,35090,23,3,3,6,6,0650511702780
35269,URIU,0,6,65,3,2,3,6,6,0650512000000
35278,URIU,427365,6,35269,22,3,3,6,6,0650512302786
35287,CRISTEŞTII CICEULUI,427366,6,35269,23,3,3,6,6,0650512702616
35296,HĂŞMAŞU CICEULUI,427367,6,35269,23,3,3,6,6,0650512702651
35303,ILIŞUA,427368,6,35269,23,3,3,6,6,0650512702654
35312,URMENIŞ,0,6,65,3,2,3,6,6,0650513000000
35321,URMENIŞ,427370,6,35312,22,3,3,6,6,0650513302787
35330,CÂMP,427371,6,35312,23,3,3,6,6,0650513702592
35349,COŞERIU,427372,6,35312,23,3,3,6,6,0650513702614
35358,DELURENI,427373,6,35312,23,3,3,6,6,0650513702620
35367,FÂNAŢE,427374,6,35312,23,3,3,6,6,0650513702635
35376,PODENII,427376,6,35312,23,3,3,6,6,0650513702713
35385,SCOABE,427377,6,35312,23,3,3,6,6,0650513702746
35394,ŞOPTERIU,427378,6,35312,23,3,3,6,6,0650513702771
35401,VALEA,427379,6,35312,23,3,3,6,6,0650513702788
35410,VALEA MARE,427381,6,35312,23,3,3,6,6,0650513702791
35429,ZAGRA,0,6,65,3,2,3,6,6,0650514000000
35438,ZAGRA,427385,6,35429,22,3,3,6,6,0650514302800
35447,ALUNIŞUL,427386,6,35429,23,3,3,6,6,0650514702558
35456,PERIŞOR,427387,6,35429,23,3,3,6,6,0650514702708
35465,POIENILE ZAGREI,427388,6,35429,23,3,3,6,6,0650514702717
35474,SUPLAI,427389,6,35429,23,3,3,6,6,0650514702757
74,JUDEŢUL BOTOŞANI,0,7,1,40,1,0,1,7,0700000000000
35731,MUNICIPIUL BOTOŞANI,0,7,74,1,2,1,1,7,0710558000000
35740,BOTOŞANI,710001,7,35731,9,3,1,1,7,0710558102837
36006,MUNICIPIUL DOROHOI,0,7,74,4,2,1,1,7,0720559000000
36015,DOROHOI,715200,7,36006,9,3,1,1,7,0720559102914
36024,DEALU MARE,715201,7,36006,10,3,1,1,7,0720559502905
36033,LOTURI ENESCU,715202,7,36006,10,3,1,1,7,0720559502980
36042,PROGRESUL,715203,7,36006,10,3,1,1,7,0720559503049
36453,ORAŞ BUCECEA,0,7,74,2,2,1,1,7,0730561000000
36462,BUCECEA,717045,7,36453,17,3,1,1,7,0730561202844
36471,BOHOGHINA,717046,7,36453,19,3,1,1,7,0730561602832
36480,CĂLINEŞTI,717047,7,36453,18,3,1,1,7,0730561602855
35946,ORAŞ DARABANI,0,7,74,2,2,1,1,7,0730562000000
35955,DARABANI,715100,7,35946,17,3,1,1,7,0730562202899
35964,BAJURA,715101,7,35946,19,3,1,1,7,0730562602811
35973,EŞANCA,715102,7,35946,19,3,1,1,7,0730562602926
35982,LISMĂNIŢA,715103,7,35946,19,3,1,1,7,0730562602975
37280,ORAŞ FLĂMÂNZI,0,7,74,2,2,1,1,7,0730563000000
37299,FLĂMÂNZI,717155,7,37280,17,3,1,1,7,0730563202927
38438,CHIŢOVENI,717156,7,37280,19,3,1,1,7,0730563602869
38410,NICOLAE BĂLCESCU,717157,7,37280,18,3,1,1,7,0730563603017
37315,POIANA,717158,7,37280,18,3,1,1,7,0730563603040
38447,PRISĂCANI,717159,7,37280,19,3,1,1,7,0730563603048
36060,ORAŞ SĂVENI,0,7,74,2,2,1,1,7,0730564000000
36079,SĂVENI,715300,7,36060,17,3,1,1,7,0730564203079
36088,BODEASA,715301,7,36060,19,3,1,1,7,0730564602830
36097,BOZIENI,715302,7,36060,19,3,1,1,7,0730564602838
36104,CHIŞCĂRENI,715303,7,36060,19,3,1,1,7,0730564602868
36113,PETRICANI,715304,7,36060,19,3,1,1,7,0730564603031
36122,SAT NOU,715305,7,36060,19,3,1,1,7,0730564603076
39168,ORAŞ ŞTEFĂNEŞTI,0,7,74,2,2,1,1,7,0730565000000
39177,ŞTEFĂNEŞTI,717385,7,39168,17,3,1,1,7,0730565203109
39186,BĂDIUŢI,717386,7,39168,18,3,1,1,7,0730565602819
39195,BOBULEŞTI,717387,7,39168,18,3,1,1,7,0730565602829
39202,STÂNCA,717388,7,39168,18,3,1,1,7,0730565603095
39211,ŞTEFĂNEŞTI-SAT,717389,7,39168,18,3,1,1,7,0730565603110
40035,ADĂŞENI,0,7,74,3,2,3,1,7,0750515000000
36220,ADĂŞENI,717016,7,40035,22,3,3,1,7,0750515302802
36293,ZOIŢANI,717024,7,40035,23,3,3,1,7,0750515703151
36131,ALBEŞTI,0,7,74,3,2,3,1,7,0750516000000
36140,ALBEŞTI,717005,7,36131,22,3,3,1,7,0750516302805
36159,BUIMĂCENI,717006,7,36131,23,3,3,1,7,0750516702847
36168,COŞTIUGENI,717007,7,36131,23,3,3,1,7,0750516702883
36177,JIJIA,717008,7,36131,23,3,3,1,7,0750516702970
36186,MĂŞCĂTENI,717009,7,36131,23,3,3,1,7,0750516702991
36195,TUDOR VLADIMIRESCU,717011,7,36131,23,3,3,1,7,0750516703121
36202,AVRĂMENI,0,7,74,3,2,3,1,7,0750517000000
36211,AVRĂMENI,717015,7,36202,22,3,3,1,7,0750517302809
36239,AUREL VLAICU,717017,7,36202,23,3,3,1,7,0750517702807
36248,DIMITRIE CANTEMIR,717018,7,36202,23,3,3,1,7,0750517702908
36257,ICHIMENI,717019,7,36202,23,3,3,1,7,0750517702960
36266,PANAITOAIA,717021,7,36202,23,3,3,1,7,0750517703024
36275,TIMUŞ,717022,7,36202,23,3,3,1,7,0750517703116
36284,TUDOR VLADIMIRESCU,717023,7,36202,23,3,3,1,7,0750517703120
36300,BĂLUŞENI,0,7,74,3,2,3,1,7,0750518000000
36319,BĂLUŞENI,717025,7,36300,22,3,3,1,7,0750518302821
36328,BĂLUŞENII NOI,717026,7,36300,23,3,3,1,7,0750518702822
36337,BUZENI,717027,7,36300,23,3,3,1,7,0750518702850
36346,COŞULENI,717028,7,36300,23,3,3,1,7,0750518702885
36355,DRAXINI,717029,7,36300,23,3,3,1,7,0750518702918
36364,ZĂICEŞTI,717031,7,36300,23,3,3,1,7,0750518703149
39983,BLÂNDEŞTI,0,7,74,3,2,3,1,7,0750519000000
39079,BLÂNDEŞTI,717371,7,39983,22,3,3,1,7,0750519302828
39088,CERCHEJENI,717372,7,39983,23,3,3,1,7,0750519702863
39113,ŞOLDĂNEŞTI,717376,7,39983,23,3,3,1,7,0750519703108
36373,BRĂEŞTI,0,7,74,3,2,3,1,7,0750520000000
36382,BRĂEŞTI,717035,7,36373,22,3,3,1,7,0750520302839
36391,POIANA,717036,7,36373,23,3,3,1,7,0750520703042
36408,POPENI,717037,7,36373,23,3,3,1,7,0750520703044
36417,VÂLCELELE,717038,7,36373,23,3,3,1,7,0750520703129
36426,BROSCĂUŢI,0,7,74,3,2,3,1,7,0750521000000
36435,BROSCĂUŢI,717040,7,36426,22,3,3,1,7,0750521302842
36444,SLOBOZIA,717041,7,36426,23,3,3,1,7,0750521703087
36499,CĂLĂRAŞI,0,7,74,3,2,3,1,7,0750522000000
36505,CĂLĂRAŞI,717050,7,36499,22,3,3,1,7,0750522302853
36514,LIBERTATEA,717051,7,36499,23,3,3,1,7,0750522702974
36523,PLEŞANI,717052,7,36499,23,3,3,1,7,0750522703032
39967,CÂNDEŞTI,0,7,74,3,2,3,1,7,0750523000000
38198,CÂNDEŞTI,717262,7,39967,22,3,3,1,7,0750523302861
38189,CĂLINEŞTI,717261,7,39967,23,3,3,1,7,0750523702854
38223,TALPA,717266,7,39967,23,3,3,1,7,0750523703113
38232,VIŢCANI,717267,7,39967,23,3,3,1,7,0750523703138
36532,CONCEŞTI,0,7,74,3,2,3,1,7,0750524000000
36541,CONCEŞTI,717055,7,36532,22,3,3,1,7,0750524302875
36550,MOVILENI,717056,7,36532,23,3,3,1,7,0750524703010
36569,COPĂLĂU,0,7,74,3,2,3,1,7,0750525000000
36578,COPĂLĂU,717060,7,36569,22,3,3,1,7,0750525302876
36596,CERBU,717062,7,36569,23,3,3,1,7,0750525702862
36612,COTU,717064,7,36569,23,3,3,1,7,0750525702887
